created_at,text,conversation_id,reply_settings,edit_history_tweet_ids,lang,referenced_tweets,possibly_sensitive,id,author_id,entities.annotations,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.urls,attachments.media_keys,entities.hashtags,in_reply_to_user_id,attachments.media_source_tweet_id,entities.cashtags,location,username,name,brand,geo.place_id,attachments.poll_ids,withheld.country_codes,geo.coordinates.type,geo.coordinates.coordinates,is_about_brand,confidence,rationale
2025-02-10T03:09:37.000Z,"RT @THR: Ben Affleck, Casey Affleck and Jeremy Strong star in the latest “Dunkin’ Cinematic Universe” during the #SuperBowlLIX https://t.co…",1888787376895356974,everyone,['1888787376895356974'],en,"[{'type': 'retweeted', 'id': '1888738073954902154'}]",FALSE,1888787376895356974,1597720941781467136,"[{'start': 9, 'end': 19, 'probability': 0.9513, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 22, 'end': 34, 'probability': 0.9141, 'type': 'Person', 'normalized_text': 'Casey Affleck'}, {'start': 40, 'end': 52, 'probability': 0.9446, 'type': 'Person', 'normalized_text': 'Jeremy Strong'}, {'start': 74, 'end': 79, 'probability': 0.9328, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 82, 'end': 99, 'probability': 0.8161, 'type': 'Other', 'normalized_text': 'Cinematic Universe'}, {'start': 114, 'end': 125, 'probability': 0.7087, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 3, 'end': 7, 'username': 'THR', 'id': '17446621'}]",51,0,0,0,0,0,5,FALSE,2025-02-10T04:09:37.000Z,,,"[{'start': 113, 'end': 126, 'tag': 'SuperBowlLIX'}]",,,,,dchip03,Debra,Dunkin',,,,,,True,1.0,Mentions 'Dunkin’ Cinematic Universe'.
2025-02-10T03:09:37.000Z,"RT @THR: Ben Affleck, Casey Affleck and Jeremy Strong star in the latest “Dunkin’ Cinematic Universe” during the #SuperBowlLIX https://t.co…",1888787376895356974,everyone,['1888787376895356974'],en,"[{'type': 'retweeted', 'id': '1888738073954902154'}]",FALSE,1888787376895356974,1597720941781467136,"[{'start': 9, 'end': 19, 'probability': 0.9513, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 22, 'end': 34, 'probability': 0.9141, 'type': 'Person', 'normalized_text': 'Casey Affleck'}, {'start': 40, 'end': 52, 'probability': 0.9446, 'type': 'Person', 'normalized_text': 'Jeremy Strong'}, {'start': 74, 'end': 79, 'probability': 0.9328, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 82, 'end': 99, 'probability': 0.8161, 'type': 'Other', 'normalized_text': 'Cinematic Universe'}, {'start': 114, 'end': 125, 'probability': 0.7087, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 3, 'end': 7, 'username': 'THR', 'id': '17446621'}]",51,0,0,0,0,0,5,FALSE,2025-02-10T04:09:37.000Z,,,"[{'start': 113, 'end': 126, 'tag': 'SuperBowlLIX'}]",,,,,dchip03,Debra,Dunkin',,,,,,True,1.0,Mentions 'Dunkin’ Cinematic Universe'.
2025-02-10T03:09:37.000Z,"RT @THR: Ben Affleck, Casey Affleck and Jeremy Strong star in the latest “Dunkin’ Cinematic Universe” during the #SuperBowlLIX https://t.co…",1888787376895356974,everyone,['1888787376895356974'],en,"[{'type': 'retweeted', 'id': '1888738073954902154'}]",FALSE,1888787376895356974,1597720941781467136,"[{'start': 9, 'end': 19, 'probability': 0.9513, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 22, 'end': 34, 'probability': 0.9141, 'type': 'Person', 'normalized_text': 'Casey Affleck'}, {'start': 40, 'end': 52, 'probability': 0.9446, 'type': 'Person', 'normalized_text': 'Jeremy Strong'}, {'start': 74, 'end': 79, 'probability': 0.9328, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 82, 'end': 99, 'probability': 0.8161, 'type': 'Other', 'normalized_text': 'Cinematic Universe'}, {'start': 114, 'end': 125, 'probability': 0.7087, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 3, 'end': 7, 'username': 'THR', 'id': '17446621'}]",51,0,0,0,0,0,5,FALSE,2025-02-10T04:09:37.000Z,,,"[{'start': 113, 'end': 126, 'tag': 'SuperBowlLIX'}]",,,,,dchip03,Debra,Dunkin',,,,,,True,1.0,Mentions 'Dunkin’ Cinematic Universe'.
2025-02-10T03:09:25.000Z,@DonnieWahlberg Love it.  It looks like you had so  much filming it. Ben reaction is how we all Greet you. #Dunkin🧡🍩,1888770753404764651,everyone,['1888787327415091439'],en,"[{'type': 'replied_to', 'id': '1888770753404764651'}]",FALSE,1888787327415091439,1214282352513302528,"[{'start': 69, 'end': 71, 'probability': 0.4845, 'type': 'Other', 'normalized_text': 'Ben'}]","[{'start': 0, 'end': 15, 'username': 'DonnieWahlberg', 'id': '24776235'}]",0,0,0,0,0,51,5,FALSE,2025-02-10T04:09:25.000Z,,,"[{'start': 107, 'end': 114, 'tag': 'Dunkin'}]",24776235,,,"England, United Kingdom",Lucy93601278,Lucy🇬🇧,Dunkin',,,,,,True,1.0,Mentions #Dunkin explicitly.
2025-02-10T03:09:19.000Z,"AMERICA RUNNETH ON DUNKIN!!! 

I know that’s right, Paulie Revs! https://t.co/TEwKwCTXED",1888787303134380397,everyone,['1888787303134380397'],en,"[{'type': 'quoted', 'id': '1888738294650769881'}]",FALSE,1888787303134380397,165196215,"[{'start': 0, 'end': 14, 'probability': 0.4067, 'type': 'Other', 'normalized_text': 'AMERICA RUNNETH'}, {'start': 19, 'end': 24, 'probability': 0.376, 'type': 'Other', 'normalized_text': 'DUNKIN'}, {'start': 52, 'end': 62, 'probability': 0.5021, 'type': 'Other', 'normalized_text': 'Paulie Revs'}]",,0,0,0,0,0,62,5,TRUE,2025-02-10T04:09:19.000Z,"[{'start': 65, 'end': 88, 'url': 'https://t.co/TEwKwCTXED', 'expanded_url': 'https://twitter.com/dunkindonuts/status/1888738294650769881', 'display_url': 'x.com/dunkindonuts/s…'}]",,,,,,"New York, NY",angeles524,Angeles Romero,Dunkin',,,,,,True,1.0,Direct reference to 'DUNKIN' with slogan 'AMERICA RUNNETH ON DUNKIN!!!' and quotes official Dunkin' account.
2025-02-10T03:09:02.000Z,RT @nkotbnews: Donnie in DUNkin “Movie” https://t.co/pYq3acNpCD https://t.co/KDAozETCu0,1888787231370015089,everyone,['1888787231370015089'],en,"[{'type': 'retweeted', 'id': '1888754756115484828'}]",FALSE,1888787231370015089,1533255294872178688,"[{'start': 15, 'end': 20, 'probability': 0.5856, 'type': 'Person', 'normalized_text': 'Donnie'}, {'start': 25, 'end': 30, 'probability': 0.8189, 'type': 'Other', 'normalized_text': 'DUNkin'}]","[{'start': 3, 'end': 13, 'username': 'nkotbnews', 'id': '31223646'}]",25,0,0,0,0,0,5,FALSE,2025-02-10T04:09:02.000Z,"[{'start': 40, 'end': 63, 'url': 'https://t.co/pYq3acNpCD', 'expanded_url': 'http://www.nkotbnews.com/2025/02/donnie-in-dunkin-movie.html', 'display_url': 'nkotbnews.com/2025/02/donnie…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1888754756434210816/fs87onY7?format=jpg&name=orig', 'width': 480, 'height': 360}, {'url': 'https://pbs.twimg.com/news_img/1888754756434210816/fs87onY7?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Donnie in DUNkin “Movie”', 'description': 'nkotb news, nkotb, new kids on the block, donnie wahlberg, jordan knight, joey mcintyre, danny wood, jonathan knight', 'unwound_url': 'http://www.nkotbnews.com/2025/02/donnie-in-dunkin-movie.html'}, {'start': 64, 'end': 87, 'url': 'https://t.co/KDAozETCu0', 'expanded_url': 'https://x.com/nkotbnews/status/1888754756115484828/photo/1', 'display_url': 'pic.x.com/KDAozETCu0', 'media_key': '3_1888754750813884416'}]",['3_1888754750813884416'],,,['1888754756115484828'],,,mogotmogos10,Mogs,Dunkin',,,,,,True,0.95,Mentions 'DUNkin “Movie”' referring to Dunkin' ad/campaign with Donnie Wahlberg.
2025-02-10T03:08:58.000Z,"The Chiefs should have subbed in Ben &amp; Casey Affleck. At least they run on Dunkin’
#SuperBowl",1888787213078454274,everyone,['1888787213078454274'],en,,FALSE,1888787213078454274,1348309096672464896,"[{'start': 4, 'end': 9, 'probability': 0.9073, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 33, 'end': 35, 'probability': 0.5944, 'type': 'Person', 'normalized_text': 'Ben'}, {'start': 43, 'end': 55, 'probability': 0.7541, 'type': 'Person', 'normalized_text': 'Casey Affleck'}, {'start': 79, 'end': 84, 'probability': 0.6578, 'type': 'Person', 'normalized_text': 'Dunkin'}, {'start': 88, 'end': 96, 'probability': 0.8199, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",,0,1,2,0,0,863,5,TRUE,2025-02-10T04:08:58.000Z,,,"[{'start': 87, 'end': 97, 'tag': 'SuperBowl'}]",,,,,DividndDisruptr,Dividend Disruptor,Dunkin',,,,,,True,1.0,Direct reference to 'run on Dunkin’' slogan in context of Afflecks.
2025-02-10T03:08:58.000Z,"The Chiefs should have subbed in Ben &amp; Casey Affleck. At least they run on Dunkin’
#SuperBowl",1888787213078454274,everyone,['1888787213078454274'],en,,FALSE,1888787213078454274,1348309096672464896,"[{'start': 4, 'end': 9, 'probability': 0.9073, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 33, 'end': 35, 'probability': 0.5944, 'type': 'Person', 'normalized_text': 'Ben'}, {'start': 43, 'end': 55, 'probability': 0.7541, 'type': 'Person', 'normalized_text': 'Casey Affleck'}, {'start': 79, 'end': 84, 'probability': 0.6578, 'type': 'Person', 'normalized_text': 'Dunkin'}, {'start': 88, 'end': 96, 'probability': 0.8199, 'type': 'Other', 'normalized_text': 'SuperBowl'}]",,0,1,2,0,0,863,5,TRUE,2025-02-10T04:08:58.000Z,,,"[{'start': 87, 'end': 97, 'tag': 'SuperBowl'}]",,,,,DividndDisruptr,Dividend Disruptor,Dunkin',,,,,,True,1.0,Duplicate of id 25; 'run on Dunkin’'.
2025-02-10T03:08:39.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888787133437030611,everyone,['1888787133437030611'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",FALSE,1888787133437030611,1533255294872178688,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T04:08:39.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,,mogotmogos10,Mogs,Dunkin',,,,,,True,1.0,RT official @dunkindonuts about 'DunKings 2: The Movie'.
2025-02-10T03:08:31.000Z,"RT @DonnieWahlberg: So fun to be a part of this awesomeness! Enjoy the show!

More #Dunkin &amp; #DunKing fun coming soon — with yours truly.…",1888787100230631643,everyone,['1888787100230631643'],en,"[{'type': 'retweeted', 'id': '1888770753404764651'}]",FALSE,1888787100230631643,1533255294872178688,"[{'start': 84, 'end': 89, 'probability': 0.5547, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 98, 'end': 104, 'probability': 0.7333, 'type': 'Other', 'normalized_text': 'DunKing'}]","[{'start': 3, 'end': 18, 'username': 'DonnieWahlberg', 'id': '24776235'}]",236,0,0,0,0,0,5,FALSE,2025-02-10T04:08:31.000Z,,,"[{'start': 83, 'end': 90, 'tag': 'Dunkin'}, {'start': 97, 'end': 105, 'tag': 'DunKing'}]",,,,,mogotmogos10,Mogs,Dunkin',,,,,,True,1.0,RT mentions #Dunkin & #DunKing fun.
2025-02-10T03:08:28.000Z,RT @SammysEra: 🚨 TAYLOR SWIFT DOUGHNUTS AT MY DUNKIN DONUTS 🚨 https://t.co/Xskml4JQts,1888787089480978798,everyone,['1888787089480978798'],en,"[{'type': 'retweeted', 'id': '1888416931650138491'}]",FALSE,1888787089480978798,29931855,"[{'start': 17, 'end': 28, 'probability': 0.8367, 'type': 'Person', 'normalized_text': 'TAYLOR SWIFT'}]","[{'start': 3, 'end': 13, 'username': 'SammysEra', 'id': '429334210'}]",568,0,0,0,0,0,5,FALSE,2025-02-10T04:08:28.000Z,"[{'start': 62, 'end': 85, 'url': 'https://t.co/Xskml4JQts', 'expanded_url': 'https://x.com/SammysEra/status/1888416931650138491/photo/1', 'display_url': 'pic.x.com/Xskml4JQts', 'media_key': '3_1888416918144520192'}, {'start': 62, 'end': 85, 'url': 'https://t.co/Xskml4JQts', 'expanded_url': 'https://x.com/SammysEra/status/1888416931650138491/photo/1', 'display_url': 'pic.x.com/Xskml4JQts', 'media_key': '3_1888416918144434176'}]","['3_1888416918144520192', '3_1888416918144434176']",,,"['1888416931650138491', '1888416931650138491']",,"Without, Nowhere.",CarmelaLincecum,☪️ Medissen C. ☪️,Dunkin',,,,,,True,1.0,Mentions 'DUNKIN DONUTS' directly.
2025-02-10T03:08:09.000Z,"@lighttoyou9794 Dunkin donuts
#Perfect10LinersEP16",1888778162504376483,everyone,['1888787009000394913'],en,"[{'type': 'replied_to', 'id': '1888778162504376483'}]",FALSE,1888787009000394913,1315478583725494272,"[{'start': 16, 'end': 21, 'probability': 0.5965, 'type': 'Other', 'normalized_text': 'Dunkin'}, {'start': 31, 'end': 49, 'probability': 0.8521, 'type': 'Other', 'normalized_text': 'Perfect10LinersEP16'}]","[{'start': 0, 'end': 15, 'username': 'lighttoyou9794', 'id': '1555116440650272769'}]",0,0,0,0,0,12,5,FALSE,2025-02-10T04:08:09.000Z,,,"[{'start': 30, 'end': 50, 'tag': 'Perfect10LinersEP16'}]",1.5551164406502728e+18,,,,liabch1119,Bea 🤍,Dunkin',,,,,,True,1.0,Directly mentions 'Dunkin donuts'.
2025-02-10T03:08:07.000Z,"I’ve been looking forward to this #SuperBowlLIX for so long. But to have it end this way, with so few #DunKings commercials is such a disappointment. https://t.co/zt4m236L7H",1888786999739388097,everyone,['1888786999739388097'],en,,FALSE,1888786999739388097,313693230,"[{'start': 35, 'end': 46, 'probability': 0.9485, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}, {'start': 103, 'end': 110, 'probability': 0.7308, 'type': 'Other', 'normalized_text': 'DunKings'}]",,0,0,1,0,0,126,5,TRUE,2025-02-10T04:08:07.000Z,"[{'start': 150, 'end': 173, 'url': 'https://t.co/zt4m236L7H', 'expanded_url': 'https://x.com/jstone9927/status/1888786999739388097/photo/1', 'display_url': 'pic.x.com/zt4m236L7H', 'media_key': '16_1888786992911020032'}]",['16_1888786992911020032'],"[{'start': 34, 'end': 47, 'tag': 'SuperBowlLIX'}, {'start': 102, 'end': 111, 'tag': 'DunKings'}]",,,,,jstone9927,John Stone,Dunkin',,,,,,True,0.95,"Mentions #DunKings commercials, Dunkin's Super Bowl campaign."
2025-02-10T03:07:57.000Z,RT @dunkindonuts: You asked for more… so we delivered a full film. “DunKings 2: The Movie” is here 👏👏 https://t.co/fTOFVqJQi9,1888786959683723496,everyone,['1888786959683723496'],en,"[{'type': 'retweeted', 'id': '1888738294650769881'}]",FALSE,1888786959683723496,818690,"[{'start': 68, 'end': 88, 'probability': 0.7806, 'type': 'Other', 'normalized_text': 'DunKings 2: The Movie'}]","[{'start': 3, 'end': 16, 'username': 'dunkindonuts', 'id': '8771022'}]",851,0,0,0,0,0,5,FALSE,2025-02-10T04:07:57.000Z,"[{'start': 102, 'end': 125, 'url': 'https://t.co/fTOFVqJQi9', 'expanded_url': 'https://x.com/dunkindonuts/status/1888738294650769881/video/1', 'display_url': 'pic.x.com/fTOFVqJQi9', 'media_key': '13_1888737476665065472'}]",['13_1888737476665065472'],,,['1888738294650769881'],,On a Metro North train,CoreyClayton,Corey Clayton,Dunkin',,,,,,True,1.0,RT official @dunkindonuts 'DunKings 2: The Movie'.
2025-02-10T03:07:37.000Z,So Dunkin'/Affleck don't have the money of Stella/Beckham to be able afford Matt Damon?,1888786872740307188,everyone,['1888786872740307188'],en,,FALSE,1888786872740307188,118961003,"[{'start': 3, 'end': 8, 'probability': 0.6979, 'type': 'Person', 'normalized_text': 'Dunkin'}, {'start': 11, 'end': 17, 'probability': 0.8558, 'type': 'Person', 'normalized_text': 'Affleck'}, {'start': 43, 'end': 48, 'probability': 0.7658, 'type': 'Person', 'normalized_text': 'Stella'}, {'start': 50, 'end': 56, 'probability': 0.8274, 'type': 'Person', 'normalized_text': 'Beckham'}, {'start': 76, 'end': 85, 'probability': 0.9358, 'type': 'Person', 'normalized_text': 'Matt Damon'}]",,0,0,0,0,0,36,5,TRUE,2025-02-10T04:07:37.000Z,,,,,,,,HipCheckHoser,John Jacobson,Dunkin',,,,,,True,0.95,Mentions 'Dunkin'/Affleck' referring to Dunkin' ad.
2025-02-10T03:07:17.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888786789554364558,everyone,['1888786789554364558'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888786789554364558,33922532,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T04:07:17.000Z,,,,,,,,AileenSabira,Aileen Geraghty Creative ~,Dunkin',,,,,,True,1.0,Mentions baked goods 'sold at Dunkin’'.
2025-02-10T03:07:10.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888786760244896132,everyone,['1888786760244896132'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888786760244896132,975559892667981829,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T04:07:10.000Z,,,,,,,"Missouri, USA",lLadyofTheHouse,Ladyofthehouse(Sue),Dunkin',,,,,,True,1.0,Duplicate of id 93; mentions Dunkin’.
2025-02-10T03:07:07.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888786750518022196,everyone,['1888786750518022196'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888786750518022196,1461767875732164609,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T04:07:07.000Z,,,,,,,Northeast USA,Looks_Listens,"Look, Listen",Dunkin',,,,,,True,1.0,Tweet text explicitly mentions 'Dunkin’' in context of product recall involving doughnuts and coffee rolls sold there.
2025-02-10T03:06:13.000Z,"RT @NearMintFanboys: SN🍩🍩GANS! 
Jay and Silent Bob meet-and-greet The DunKing himself, Ben Affleck!

#KevinSmith #JasonMewes #Dunkin 
#Supe…",1888786521295339800,everyone,['1888786521295339800'],en,"[{'type': 'retweeted', 'id': '1888624916611707268'}]",FALSE,1888786521295339800,1492947812769837058,,"[{'start': 3, 'end': 19, 'username': 'NearMintFanboys', 'id': '2231961031'}]",3,0,0,0,0,0,5,FALSE,2025-02-10T04:06:13.000Z,,,"[{'start': 101, 'end': 112, 'tag': 'KevinSmith'}, {'start': 113, 'end': 124, 'tag': 'JasonMewes'}, {'start': 125, 'end': 132, 'tag': 'Dunkin'}]",,,,"California, USA",TheAngieArmy,The Angie Army,Dunkin',,,,,,True,0.95,Mentions 'DunKing' (Dunkin' campaign) and Ben Affleck with #Dunkin hashtag.
2025-02-10T03:05:58.000Z,@FoxNews Seems like Ben's Dunkin' return brewed mixed feelings this time.,1888776178086867125,everyone,['1888786458971897965'],en,"[{'type': 'replied_to', 'id': '1888776178086867125'}]",FALSE,1888786458971897965,912445259870822401,"[{'start': 20, 'end': 31, 'probability': 0.463, 'type': 'Person', 'normalized_text': ""Ben's Dunkin""}]","[{'start': 0, 'end': 8, 'username': 'FoxNews', 'id': '1367531'}]",0,0,4,0,0,207,5,FALSE,2025-02-10T04:05:58.000Z,,,,1367531,,,"Lagos, Nigeria",bluelapizdesign,Energy,Dunkin',,,,,,True,0.9,"Mentions 'Ben's Dunkin' return', referring to Ben Affleck Dunkin' ad."
2025-02-10T03:05:03.000Z,RT @DiscussingFilm: Ben Affleck reunites with Jay and Silent Bob for a new Dunkin’ Donuts ad. https://t.co/E4crKOoMVh,1888786229434388546,everyone,['1888786229434388546'],en,"[{'type': 'retweeted', 'id': '1888600075242270823'}]",TRUE,1888786229434388546,1566817230511300610,"[{'start': 20, 'end': 30, 'probability': 0.8531, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 46, 'end': 48, 'probability': 0.6494, 'type': 'Person', 'normalized_text': 'Jay'}, {'start': 54, 'end': 63, 'probability': 0.473, 'type': 'Person', 'normalized_text': 'Silent Bob'}]","[{'start': 3, 'end': 18, 'username': 'DiscussingFilm', 'id': '780460754910732288'}]",2222,0,0,0,0,0,5,FALSE,2025-02-10T04:05:03.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/E4crKOoMVh', 'expanded_url': 'https://x.com/dunkindonuts/status/1888589103488237846/video/1', 'display_url': 'pic.x.com/E4crKOoMVh', 'media_key': '13_1888588967978659840'}]",['13_1888588967978659840'],,,['1888589103488237846'],,,thedontreyvon,TheDonTrey,Dunkin',,,,,,True,1.0,Explicitly mentions 'Dunkin’ Donuts ad' with Ben Affleck.
2025-02-10T03:05:02.000Z,this part of the #superbowl #dunkin ad really threw me off https://t.co/W3xy3n9lcX,1888786223163908177,everyone,['1888786223163908177'],en,,FALSE,1888786223163908177,1510635679981711361,"[{'start': 18, 'end': 26, 'probability': 0.7904, 'type': 'Other', 'normalized_text': 'superbowl'}, {'start': 29, 'end': 34, 'probability': 0.4627, 'type': 'Other', 'normalized_text': 'dunkin'}]",,0,0,1,0,0,396,5,TRUE,2025-02-10T04:05:02.000Z,"[{'start': 59, 'end': 82, 'url': 'https://t.co/W3xy3n9lcX', 'expanded_url': 'https://x.com/DorDrimDou/status/1888786223163908177/photo/1', 'display_url': 'pic.x.com/W3xy3n9lcX', 'media_key': '3_1888786150208258048'}]",['3_1888786150208258048'],"[{'start': 17, 'end': 27, 'tag': 'superbowl'}, {'start': 28, 'end': 35, 'tag': 'dunkin'}]",,,,,DorDrimDou,DorDrimDou,Dunkin',,,,,,True,0.95,Mentions '#dunkin ad' in Super Bowl context.
2025-02-10T03:04:49.000Z,RT @DiscussingFilm: Ben Affleck reunites with Jay and Silent Bob for a new Dunkin’ Donuts ad. https://t.co/E4crKOoMVh,1888786171469185181,everyone,['1888786171469185181'],en,"[{'type': 'retweeted', 'id': '1888600075242270823'}]",FALSE,1888786171469185181,38582203,"[{'start': 20, 'end': 30, 'probability': 0.8531, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 46, 'end': 48, 'probability': 0.6494, 'type': 'Person', 'normalized_text': 'Jay'}, {'start': 54, 'end': 63, 'probability': 0.473, 'type': 'Person', 'normalized_text': 'Silent Bob'}]","[{'start': 3, 'end': 18, 'username': 'DiscussingFilm', 'id': '780460754910732288'}]",2222,0,0,0,0,0,5,FALSE,2025-02-10T04:04:49.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/E4crKOoMVh', 'expanded_url': 'https://x.com/dunkindonuts/status/1888589103488237846/video/1', 'display_url': 'pic.x.com/E4crKOoMVh', 'media_key': '13_1888588967978659840'}]",['13_1888588967978659840'],,,['1888589103488237846'],,"ÜT: 40.711743,-73.940238",HumanHateTank,Rickety Shaman,Dunkin',,,,,,True,1.0,Retweet explicitly mentions 'Dunkin’ Donuts ad'.
2025-02-10T03:04:39.000Z,RT @DiscussingFilm: Ben Affleck reunites with Jay and Silent Bob for a new Dunkin’ Donuts ad. https://t.co/E4crKOoMVh,1888786125923192840,everyone,['1888786125923192840'],en,"[{'type': 'retweeted', 'id': '1888600075242270823'}]",FALSE,1888786125923192840,4196008216,"[{'start': 20, 'end': 30, 'probability': 0.8531, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 46, 'end': 48, 'probability': 0.6494, 'type': 'Person', 'normalized_text': 'Jay'}, {'start': 54, 'end': 63, 'probability': 0.473, 'type': 'Person', 'normalized_text': 'Silent Bob'}]","[{'start': 3, 'end': 18, 'username': 'DiscussingFilm', 'id': '780460754910732288'}]",2222,0,0,0,0,0,5,FALSE,2025-02-10T04:04:39.000Z,"[{'start': 94, 'end': 117, 'url': 'https://t.co/E4crKOoMVh', 'expanded_url': 'https://x.com/dunkindonuts/status/1888589103488237846/video/1', 'display_url': 'pic.x.com/E4crKOoMVh', 'media_key': '13_1888588967978659840'}]",['13_1888588967978659840'],,,['1888589103488237846'],,North Carolina ,Noel_gaming__,Noel,Dunkin',,,,,,True,1.0,Retweet explicitly mentions 'Dunkin’ Donuts ad'.
2025-02-10T03:04:26.000Z,@dunkindonuts @StellaArtois We still love you Dunkin 🫂 https://t.co/u7ueZIlVcu,1888782806291022227,everyone,['1888786073808990446'],en,"[{'type': 'replied_to', 'id': '1888782806291022227'}]",FALSE,1888786073808990446,1403044167203295233,"[{'start': 46, 'end': 51, 'probability': 0.6483, 'type': 'Other', 'normalized_text': 'Dunkin'}]","[{'start': 0, 'end': 13, 'username': 'dunkindonuts', 'id': '8771022'}, {'start': 14, 'end': 27, 'username': 'StellaArtois', 'id': '68937753'}]",0,0,1,0,0,992,5,FALSE,2025-02-10T04:04:26.000Z,"[{'start': 55, 'end': 78, 'url': 'https://t.co/u7ueZIlVcu', 'expanded_url': 'https://x.com/CyberCollectin/status/1888786073808990446/photo/1', 'display_url': 'pic.x.com/u7ueZIlVcu', 'media_key': '16_1888786062702419968'}]",['16_1888786062702419968'],,8771022,,,"Cincinnati, OH | USA",CyberCollectin,Jessica 🐇 | HypeBunny.eth,Dunkin',,,,,,True,1.0,Directly addresses @dunkindonuts and says 'love you Dunkin'.
2025-02-10T03:04:24.000Z,@ELMAGAIN I love that Ben Affleck had to do Dunkin donuts 2 years in a row,1888782975216533537,everyone,['1888786065718141134'],en,"[{'type': 'replied_to', 'id': '1888782975216533537'}]",FALSE,1888786065718141134,1511312256159600643,"[{'start': 22, 'end': 32, 'probability': 0.9852, 'type': 'Person', 'normalized_text': 'Ben Affleck'}, {'start': 44, 'end': 49, 'probability': 0.7335, 'type': 'Organization', 'normalized_text': 'Dunkin'}]","[{'start': 0, 'end': 9, 'username': 'ELMAGAIN', 'id': '1716572456977330176'}]",0,0,1,0,0,47,5,FALSE,2025-02-10T04:04:24.000Z,,,,1.7165724569773302e+18,,,"Florida, USA",StrusinskiK,Nieszka on da Beach,Dunkin',,,,,,True,0.95,Mentions 'Dunkin donuts' with Ben Affleck.
