created_at,text,conversation_id,reply_settings,edit_history_tweet_ids,lang,referenced_tweets,possibly_sensitive,id,author_id,entities.annotations,entities.mentions,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,public_metrics.bookmark_count,public_metrics.impression_count,edit_controls.edits_remaining,edit_controls.is_edit_eligible,edit_controls.editable_until,entities.urls,attachments.media_keys,entities.hashtags,in_reply_to_user_id,attachments.media_source_tweet_id,entities.cashtags,location,username,name,brand,geo.place_id,attachments.poll_ids,withheld.country_codes,geo.coordinates.type,geo.coordinates.coordinates,is_about_brand,confidence,rationale
2025-02-10T03:07:39.000Z,"RT @NFLMAVERICK: Chiefs are 0-2 when Brady is at their Super Bowl game.

On the field and in the booth.

@TomBrady https://t.co/t8ef6FEWP3",1888786880889586038,everyone,['1888786880889586038'],en,"[{'type': 'retweeted', 'id': '1888786418211738002'}]",FALSE,1888786880889586038,1596509856541835268,"[{'start': 17, 'end': 22, 'probability': 0.9344, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 37, 'end': 41, 'probability': 0.8459, 'type': 'Person', 'normalized_text': 'Brady'}, {'start': 55, 'end': 64, 'probability': 0.7919, 'type': 'Other', 'normalized_text': 'Super Bowl'}]","[{'start': 3, 'end': 15, 'username': 'NFLMAVERICK', 'id': '724136473'}, {'start': 105, 'end': 114, 'username': 'TomBrady', 'id': '1108050829393707008'}]",66,0,0,0,0,0,5,FALSE,2025-02-10T04:07:39.000Z,"[{'start': 115, 'end': 138, 'url': 'https://t.co/t8ef6FEWP3', 'expanded_url': 'https://x.com/NFLMAVERICK/status/1888786418211738002/photo/1', 'display_url': 'pic.x.com/t8ef6FEWP3', 'media_key': '3_1888786416563359744'}, {'start': 115, 'end': 138, 'url': 'https://t.co/t8ef6FEWP3', 'expanded_url': 'https://x.com/NFLMAVERICK/status/1888786418211738002/photo/1', 'display_url': 'pic.x.com/t8ef6FEWP3', 'media_key': '3_1888786416559181824'}]","['3_1888786416563359744', '3_1888786416559181824']",,,"['1888786418211738002', '1888786418211738002']",,,KyleLewis2483,Kyle Lewis,Dunkin',,,,,,False,1.0,No mention of Dunkin'; RT.
2025-02-10T03:07:37.000Z,So Dunkin'/Affleck don't have the money of Stella/Beckham to be able afford Matt Damon?,1888786872740307188,everyone,['1888786872740307188'],en,,FALSE,1888786872740307188,118961003,"[{'start': 3, 'end': 8, 'probability': 0.6979, 'type': 'Person', 'normalized_text': 'Dunkin'}, {'start': 11, 'end': 17, 'probability': 0.8558, 'type': 'Person', 'normalized_text': 'Affleck'}, {'start': 43, 'end': 48, 'probability': 0.7658, 'type': 'Person', 'normalized_text': 'Stella'}, {'start': 50, 'end': 56, 'probability': 0.8274, 'type': 'Person', 'normalized_text': 'Beckham'}, {'start': 76, 'end': 85, 'probability': 0.9358, 'type': 'Person', 'normalized_text': 'Matt Damon'}]",,0,0,0,0,0,36,5,TRUE,2025-02-10T04:07:37.000Z,,,,,,,,HipCheckHoser,John Jacobson,Dunkin',,,,,,True,0.95,Mentions 'Dunkin'/Affleck' referring to Dunkin' ad.
2025-02-10T03:07:33.000Z,@BBLeCompte Lol the last worst one was the Buccaneer’s vs Chiefs where @TomBrady gave belt to a$$ 🙂‍↔️,1888786474956378272,everyone,['1888786857791516709'],en,"[{'type': 'replied_to', 'id': '1888786474956378272'}]",FALSE,1888786857791516709,1194848201334878208,"[{'start': 43, 'end': 51, 'probability': 0.4597, 'type': 'Person', 'normalized_text': 'Buccaneer'}, {'start': 58, 'end': 63, 'probability': 0.9488, 'type': 'Organization', 'normalized_text': 'Chiefs'}]","[{'start': 0, 'end': 11, 'username': 'BBLeCompte', 'id': '1621906678319808512'}, {'start': 71, 'end': 80, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,75,5,FALSE,2025-02-10T04:07:33.000Z,,,,1.6219066783198085e+18,,,,jkifexxx,jkifexxx,Dunkin',,,,,,False,1.0,No mention of Dunkin'; about Super Bowl games.
2025-02-10T03:07:33.000Z,"GOAT? Only this one…
#SuperBowlLIX #superbowl #TomBrady #Mahomes #Patriots #newengland https://t.co/humicIt9Bb",1888786857414050251,everyone,['1888786857414050251'],en,,FALSE,1888786857414050251,113053085,"[{'start': 22, 'end': 33, 'probability': 0.887, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}, {'start': 47, 'end': 54, 'probability': 0.9315, 'type': 'Person', 'normalized_text': 'TomBrady'}, {'start': 57, 'end': 63, 'probability': 0.5816, 'type': 'Person', 'normalized_text': 'Mahomes'}, {'start': 66, 'end': 73, 'probability': 0.9155, 'type': 'Organization', 'normalized_text': 'Patriots'}]",,0,0,2,0,0,892,5,TRUE,2025-02-10T04:07:33.000Z,"[{'start': 87, 'end': 110, 'url': 'https://t.co/humicIt9Bb', 'expanded_url': 'https://x.com/KarlCorreia/status/1888786857414050251/photo/1', 'display_url': 'pic.x.com/humicIt9Bb', 'media_key': '16_1888786849922994176'}]",['16_1888786849922994176'],"[{'start': 21, 'end': 34, 'tag': 'SuperBowlLIX'}, {'start': 35, 'end': 45, 'tag': 'superbowl'}, {'start': 46, 'end': 55, 'tag': 'TomBrady'}, {'start': 56, 'end': 64, 'tag': 'Mahomes'}, {'start': 65, 'end': 74, 'tag': 'Patriots'}, {'start': 75, 'end': 86, 'tag': 'newengland'}]",,,,"Psherman,42,wallaby way,Sydney",KarlCorreia,Cadu Correia,Dunkin',,,,,,False,1.0,No mention of Dunkin'; sports hashtags.
2025-02-10T03:07:31.000Z,@TomBrady Eagles are dismantling the 2-time defending champions and you spend 10 minutes of the 4th quarter making it all about you.,1888615155363168699,everyone,['1888786849994285075'],en,"[{'type': 'replied_to', 'id': '1888615155363168699'}]",FALSE,1888786849994285075,1570502788806852608,"[{'start': 10, 'end': 15, 'probability': 0.9631, 'type': 'Organization', 'normalized_text': 'Eagles'}]","[{'start': 0, 'end': 9, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,544,5,FALSE,2025-02-10T04:07:31.000Z,,,,1.108050829393707e+18,,,"Detroit, MI",MrMojoRa144,MrMojoRa,Dunkin',,,,,,False,1.0,No mention of Dunkin'; criticism of Brady.
2025-02-10T03:07:27.000Z,@alexcast @TomBrady Sad but true. Greatest ever QB but can't seem to explain a lot.,1888779239429747185,everyone,['1888786830839189587'],en,"[{'type': 'replied_to', 'id': '1888779239429747185'}]",FALSE,1888786830839189587,146093589,,"[{'start': 0, 'end': 9, 'username': 'alexcast', 'id': '16358097'}, {'start': 10, 'end': 19, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,1,0,0,47,5,FALSE,2025-02-10T04:07:27.000Z,,,,16358097,,,Atlanta,KnightArch,Joe Knight,Dunkin',,,,,,False,1.0,No mention of Dunkin'.
2025-02-10T03:07:25.000Z,Backup QB in and dunkin Gatorade on da coach with 3 mins left IN THE SUPERBOWL😭😭😭😭😭😭😭😭😭😭😭😭😭,1888786822131765462,everyone,['1888786822131765462'],en,,FALSE,1888786822131765462,1622734915010719744,"[{'start': 24, 'end': 31, 'probability': 0.8152, 'type': 'Person', 'normalized_text': 'Gatorade'}]",,0,0,2,0,0,283,5,TRUE,2025-02-10T04:07:25.000Z,,,,,,,,Mizyukage,Mike 🩸,Dunkin',,,,,,False,1.0,"'dunkin Gatorade' refers to dumping/pouring Gatorade, not brand."
2025-02-10T03:07:24.000Z,RT @AlvaroNFLMartin: .@TomBrady tras la intercepción de Patrick Mahomes y ante la discusión de quién es el GOAT. https://t.co/J0aLgMhry0,1888786818130182292,everyone,['1888786818130182292'],es,"[{'type': 'retweeted', 'id': '1888752441417457715'}]",FALSE,1888786818130182292,71293854,"[{'start': 56, 'end': 70, 'probability': 0.9871, 'type': 'Person', 'normalized_text': 'Patrick Mahomes'}, {'start': 107, 'end': 110, 'probability': 0.4966, 'type': 'Other', 'normalized_text': 'GOAT'}]","[{'start': 3, 'end': 19, 'username': 'AlvaroNFLMartin', 'id': '49054099'}, {'start': 22, 'end': 31, 'username': 'TomBrady', 'id': '1108050829393707008'}]",155,0,0,0,0,0,5,FALSE,2025-02-10T04:07:24.000Z,"[{'start': 113, 'end': 136, 'url': 'https://t.co/J0aLgMhry0', 'expanded_url': 'https://x.com/AlvaroNFLMartin/status/1888752441417457715/photo/1', 'display_url': 'pic.x.com/J0aLgMhry0', 'media_key': '16_1888752435423858688'}]",['16_1888752435423858688'],,,['1888752441417457715'],,"Santiago, Chile",MiguelinPalacio,Miguel Palacios,Dunkin',,,,,,False,1.0,No mention of Dunkin'; RT about Brady.
2025-02-10T03:07:21.000Z,"It's hilariously ironic that the game the Chiefs were to become the ""Greatest Dynasty"" ever and ""3-Peat"" was actually them completely imploding with @TomBrady on the call for @NFLonFOX #SuperBowlLIX",1888786807669571676,everyone,['1888786807669571676'],en,,FALSE,1888786807669571676,1326681017898381312,"[{'start': 42, 'end': 47, 'probability': 0.9476, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 78, 'end': 84, 'probability': 0.6401, 'type': 'Other', 'normalized_text': 'Dynasty'}, {'start': 186, 'end': 197, 'probability': 0.7994, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 149, 'end': 158, 'username': 'TomBrady', 'id': '1108050829393707008'}, {'start': 175, 'end': 184, 'username': 'NFLonFOX', 'id': '23508439'}]",0,0,0,0,0,116,5,TRUE,2025-02-10T04:07:21.000Z,,,"[{'start': 185, 'end': 198, 'tag': 'SuperBowlLIX'}]",,,,Michigan,CMccormick84,Chance.McCormick84,Dunkin',,,,,,False,1.0,No mention of Dunkin'; about Chiefs and Brady.
2025-02-10T03:07:19.000Z,RT @joeylogano: Game day chat w/ @TomBrady 🐐 #SuperBowl https://t.co/71Y4HVWvtj,1888786800094965787,everyone,['1888786800094965787'],en,"[{'type': 'retweeted', 'id': '1888678485029195870'}]",FALSE,1888786800094965787,1104716729597353984,,"[{'start': 3, 'end': 14, 'username': 'joeylogano', 'id': '234097254'}, {'start': 33, 'end': 42, 'username': 'TomBrady', 'id': '1108050829393707008'}]",142,0,0,0,0,0,5,FALSE,2025-02-10T04:07:19.000Z,"[{'start': 56, 'end': 79, 'url': 'https://t.co/71Y4HVWvtj', 'expanded_url': 'https://x.com/joeylogano/status/1888678485029195870/photo/1', 'display_url': 'pic.x.com/71Y4HVWvtj', 'media_key': '3_1888678479572385792'}]",['3_1888678479572385792'],"[{'start': 45, 'end': 55, 'tag': 'SuperBowl'}]",,['1888678485029195870'],,,sofarasiknown,sofarasiknow,Dunkin',,,,,,False,1.0,No mention of Dunkin'; RT.
2025-02-10T03:07:17.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888786789554364558,everyone,['1888786789554364558'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888786789554364558,33922532,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T04:07:17.000Z,,,,,,,,AileenSabira,Aileen Geraghty Creative ~,Dunkin',,,,,,True,1.0,Mentions baked goods 'sold at Dunkin’'.
2025-02-10T03:07:16.000Z,@AB84 @ochocinco @TomBrady F,1888744213551911204,everyone,['1888786786874167795'],und,"[{'type': 'replied_to', 'id': '1888744213551911204'}]",FALSE,1888786786874167795,1875189743249420289,,"[{'start': 0, 'end': 5, 'username': 'AB84', 'id': '224221596'}, {'start': 6, 'end': 16, 'username': 'ochocinco', 'id': '40519997'}, {'start': 17, 'end': 26, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,1,5,FALSE,2025-02-10T04:07:16.000Z,,,,224221596,,,Universe,fudz420,⚔️,Dunkin',,,,,,False,1.0,No mention of Dunkin'.
2025-02-10T03:07:13.000Z,No 3-Peat tonight!! @TomBrady still the GOAT! #SuperBowlLIX,1888786774157398325,everyone,['1888786774157398325'],en,,FALSE,1888786774157398325,65716906,,"[{'start': 20, 'end': 29, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,34,5,TRUE,2025-02-10T04:07:13.000Z,,,"[{'start': 46, 'end': 59, 'tag': 'SuperBowlLIX'}]",,,,"California, USA",markymark9191,Mark Ponce,Dunkin',,,,,,False,1.0,No mention of Dunkin'; about Tom Brady.
2025-02-10T03:07:10.000Z,@itsbostoncream @TomBrady,1888773011798643006,everyone,['1888786762035548582'],qam,"[{'type': 'replied_to', 'id': '1888773011798643006'}]",FALSE,1888786762035548582,1708947337941323776,,"[{'start': 0, 'end': 15, 'username': 'itsbostoncream', 'id': '3301659607'}, {'start': 16, 'end': 25, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,1,3,0,0,1911,5,FALSE,2025-02-10T04:07:10.000Z,,,,3301659607,,,"Dallas, TX",ThaPillCosby,⚡️BillThaPill⚡️,Dunkin',,,,,,False,1.0,No mention of Dunkin'.
2025-02-10T03:07:10.000Z,@itsbostoncream @TomBrady,1888773011798643006,everyone,['1888786762035548582'],qam,"[{'type': 'replied_to', 'id': '1888773011798643006'}]",FALSE,1888786762035548582,1708947337941323776,,"[{'start': 0, 'end': 15, 'username': 'itsbostoncream', 'id': '3301659607'}, {'start': 16, 'end': 25, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,1,3,0,0,1911,5,FALSE,2025-02-10T04:07:10.000Z,,,,3301659607,,,"Dallas, TX",ThaPillCosby,⚡️BillThaPill⚡️,Dunkin',,,,,,False,1.0,Duplicate of id 96.
2025-02-10T03:07:10.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888786760244896132,everyone,['1888786760244896132'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888786760244896132,975559892667981829,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T04:07:10.000Z,,,,,,,"Missouri, USA",lLadyofTheHouse,Ladyofthehouse(Sue),Dunkin',,,,,,True,1.0,Duplicate of id 93; mentions Dunkin’.
2025-02-10T03:07:09.000Z,Not every qb can be @TomBrady  #SuperBowlLIX,1888786757027848495,everyone,['1888786757027848495'],en,,FALSE,1888786757027848495,75484967,"[{'start': 32, 'end': 43, 'probability': 0.9622, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}]","[{'start': 20, 'end': 29, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,2,1,0,0,84,5,TRUE,2025-02-10T04:07:09.000Z,,,"[{'start': 31, 'end': 44, 'tag': 'SuperBowlLIX'}]",,,,,nonamehumanoid,noname humanoid,Dunkin',,,,,,False,1.0,No mention of Dunkin'; about Tom Brady.
2025-02-10T03:07:08.000Z,RT @Montreal_Expos: Best Super Bowl commercial of the first half by far https://t.co/FcFoYFVU6f,1888786751860117616,everyone,['1888786751860117616'],en,"[{'type': 'retweeted', 'id': '1888752080296530311'}]",FALSE,1888786751860117616,1299029727206928385,"[{'start': 25, 'end': 34, 'probability': 0.923, 'type': 'Other', 'normalized_text': 'Super Bowl'}]","[{'start': 3, 'end': 18, 'username': 'Montreal_Expos', 'id': '18711882'}]",76,0,0,0,0,0,5,FALSE,2025-02-10T04:07:08.000Z,"[{'start': 72, 'end': 95, 'url': 'https://t.co/FcFoYFVU6f', 'expanded_url': 'https://x.com/TomBrady/status/1734954846787375151/video/1', 'display_url': 'pic.x.com/FcFoYFVU6f', 'media_key': '7_1734954348319547392'}]",['7_1734954348319547392'],,,['1734954846787375151'],,,GregoryPike17,Gregory Pike,Dunkin',,,,,,False,1.0,No mention of Dunkin'; about Super Bowl commercial.
2025-02-10T03:07:08.000Z,RT @Montreal_Expos: Best Super Bowl commercial of the first half by far https://t.co/FcFoYFVU6f,1888786751860117616,everyone,['1888786751860117616'],en,"[{'type': 'retweeted', 'id': '1888752080296530311'}]",FALSE,1888786751860117616,1299029727206928385,"[{'start': 25, 'end': 34, 'probability': 0.923, 'type': 'Other', 'normalized_text': 'Super Bowl'}]","[{'start': 3, 'end': 18, 'username': 'Montreal_Expos', 'id': '18711882'}]",76,0,0,0,0,0,5,FALSE,2025-02-10T04:07:08.000Z,"[{'start': 72, 'end': 95, 'url': 'https://t.co/FcFoYFVU6f', 'expanded_url': 'https://x.com/TomBrady/status/1734954846787375151/video/1', 'display_url': 'pic.x.com/FcFoYFVU6f', 'media_key': '7_1734954348319547392'}]",['7_1734954348319547392'],,,['1734954846787375151'],,,GregoryPike17,Gregory Pike,Dunkin',,,,,,False,1.0,Tweet text is about a Super Bowl commercial retweet featuring Tom Brady; no mention of Dunkin' in text.
2025-02-10T03:07:07.000Z,"RT @outbreakupdates: About two million baked goods, including some doughnuts and coffee rolls sold at Dunkin’, are recalled over concerns o…",1888786750518022196,everyone,['1888786750518022196'],en,"[{'type': 'retweeted', 'id': '1888693279698616828'}]",FALSE,1888786750518022196,1461767875732164609,"[{'start': 102, 'end': 107, 'probability': 0.6806, 'type': 'Place', 'normalized_text': 'Dunkin'}]","[{'start': 3, 'end': 19, 'username': 'outbreakupdates', 'id': '1594033745849450497'}]",1247,0,0,0,0,0,5,FALSE,2025-02-10T04:07:07.000Z,,,,,,,Northeast USA,Looks_Listens,"Look, Listen",Dunkin',,,,,,True,1.0,Tweet text explicitly mentions 'Dunkin’' in context of product recall involving doughnuts and coffee rolls sold there.
2025-02-10T03:07:07.000Z,@NFL @TomBrady Brady beating Mahomed in a SB performance without even playing!,1888714658607251760,everyone,['1888786747972001889'],en,"[{'type': 'replied_to', 'id': '1888714658607251760'}]",FALSE,1888786747972001889,1405877995898818566,"[{'start': 15, 'end': 19, 'probability': 0.9315, 'type': 'Person', 'normalized_text': 'Brady'}, {'start': 29, 'end': 35, 'probability': 0.9449, 'type': 'Person', 'normalized_text': 'Mahomed'}]","[{'start': 0, 'end': 4, 'username': 'NFL', 'id': '19426551'}, {'start': 5, 'end': 14, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,16,5,FALSE,2025-02-10T04:07:07.000Z,,,,19426551,,,Somewhere in between,americalways1,Lazarus,Dunkin',,,,,,False,1.0,Tweet text discusses Tom Brady and NFL; no mention of Dunkin'.
2025-02-10T03:07:05.000Z,get the fuck out of that booth and run on the field and do a flip @TomBrady,1888786742238495179,everyone,['1888786742238495179'],en,,FALSE,1888786742238495179,1048362272786190341,,"[{'start': 66, 'end': 75, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,1,0,110,5,TRUE,2025-02-10T04:07:05.000Z,,,,,,,she/her; black,pettyrising,ashley,Dunkin',,,,,,False,1.0,Tweet text urges Tom Brady to run on field; no mention of Dunkin'.
2025-02-10T03:07:02.000Z,"#TaylorSwift #Kendrick #SBLIX #Philly #TomBrady #Jalen #Mahomes #CooperDeJean #SuperBowl #Eagles #Drake #USAID #CTCF #amici24 #MinaSettembre3 #NapoliUdinese #explore #beauty #viral #trending #memes #share #travel #fun #tiktok #selfie #fitness #quotes #funny #Netflix 
👆 https://t.co/0I0c4TvCvm",1888786714950500784,everyone,['1888786726132633827'],qme,"[{'type': 'replied_to', 'id': '1888786714950500784'}]",FALSE,1888786726132633827,1888786520297156608,,,0,0,0,0,0,13,5,FALSE,2025-02-10T04:07:02.000Z,"[{'start': 270, 'end': 293, 'url': 'https://t.co/0I0c4TvCvm', 'expanded_url': 'https://x.com/RaeNudes3380/status/1888786726132633827/photo/1', 'display_url': 'pic.x.com/0I0c4TvCvm', 'media_key': '16_1888786717219737600'}]",['16_1888786717219737600'],"[{'start': 0, 'end': 12, 'tag': 'TaylorSwift'}, {'start': 13, 'end': 22, 'tag': 'Kendrick'}, {'start': 23, 'end': 29, 'tag': 'SBLIX'}, {'start': 30, 'end': 37, 'tag': 'Philly'}, {'start': 38, 'end': 47, 'tag': 'TomBrady'}, {'start': 48, 'end': 54, 'tag': 'Jalen'}, {'start': 55, 'end': 63, 'tag': 'Mahomes'}, {'start': 64, 'end': 77, 'tag': 'CooperDeJean'}, {'start': 78, 'end': 88, 'tag': 'SuperBowl'}, {'start': 89, 'end': 96, 'tag': 'Eagles'}, {'start': 97, 'end': 103, 'tag': 'Drake'}, {'start': 104, 'end': 110, 'tag': 'USAID'}, {'start': 111, 'end': 116, 'tag': 'CTCF'}, {'start': 117, 'end': 125, 'tag': 'amici24'}, {'start': 126, 'end': 141, 'tag': 'MinaSettembre3'}, {'start': 142, 'end': 156, 'tag': 'NapoliUdinese'}, {'start': 157, 'end': 165, 'tag': 'explore'}, {'start': 166, 'end': 173, 'tag': 'beauty'}, {'start': 174, 'end': 180, 'tag': 'viral'}, {'start': 181, 'end': 190, 'tag': 'trending'}, {'start': 191, 'end': 197, 'tag': 'memes'}, {'start': 198, 'end': 204, 'tag': 'share'}, {'start': 205, 'end': 212, 'tag': 'travel'}, {'start': 213, 'end': 217, 'tag': 'fun'}, {'start': 218, 'end': 225, 'tag': 'tiktok'}, {'start': 226, 'end': 233, 'tag': 'selfie'}, {'start': 234, 'end': 242, 'tag': 'fitness'}, {'start': 243, 'end': 250, 'tag': 'quotes'}, {'start': 251, 'end': 257, 'tag': 'funny'}, {'start': 258, 'end': 266, 'tag': 'Netflix'}]",1.8887865202971566e+18,,,"Тольятти, Россия",RaeNudes3380,addison rae leaked nudes,Dunkin',,,,,,False,1.0,Hashtag spam including Tom Brady; no mention of Dunkin' in text.
2025-02-10T03:06:58.000Z,"Every single @TomBrady comment is about himself, and his stats, and what happened to him in his career. @gregolsen88 would never",1888786709581582652,everyone,['1888786709581582652'],en,,FALSE,1888786709581582652,583949112,,"[{'start': 13, 'end': 22, 'username': 'TomBrady', 'id': '1108050829393707008'}, {'start': 104, 'end': 116, 'username': 'gregolsen88', 'id': '29786986'}]",0,0,0,0,0,23,5,TRUE,2025-02-10T04:06:58.000Z,,,,,,,,Greg_Hirtes,Greg Hirtes,Dunkin',,,,,,False,1.0,Tweet text criticizes Tom Brady's commentary; no mention of Dunkin'.
2025-02-10T03:06:55.000Z,"RT @NFLMAVERICK: Chiefs are 0-2 when Brady is at their Super Bowl game.

On the field and in the booth.

@TomBrady https://t.co/t8ef6FEWP3",1888786697082601522,everyone,['1888786697082601522'],en,"[{'type': 'retweeted', 'id': '1888786418211738002'}]",FALSE,1888786697082601522,1603546828473090048,"[{'start': 17, 'end': 22, 'probability': 0.9344, 'type': 'Organization', 'normalized_text': 'Chiefs'}, {'start': 37, 'end': 41, 'probability': 0.8459, 'type': 'Person', 'normalized_text': 'Brady'}, {'start': 55, 'end': 64, 'probability': 0.7919, 'type': 'Other', 'normalized_text': 'Super Bowl'}]","[{'start': 3, 'end': 15, 'username': 'NFLMAVERICK', 'id': '724136473'}, {'start': 105, 'end': 114, 'username': 'TomBrady', 'id': '1108050829393707008'}]",66,0,0,0,0,0,5,FALSE,2025-02-10T04:06:55.000Z,"[{'start': 115, 'end': 138, 'url': 'https://t.co/t8ef6FEWP3', 'expanded_url': 'https://x.com/NFLMAVERICK/status/1888786418211738002/photo/1', 'display_url': 'pic.x.com/t8ef6FEWP3', 'media_key': '3_1888786416563359744'}, {'start': 115, 'end': 138, 'url': 'https://t.co/t8ef6FEWP3', 'expanded_url': 'https://x.com/NFLMAVERICK/status/1888786418211738002/photo/1', 'display_url': 'pic.x.com/t8ef6FEWP3', 'media_key': '3_1888786416559181824'}]","['3_1888786416563359744', '3_1888786416559181824']",,,"['1888786418211738002', '1888786418211738002']",,Missouri,raulsua40390096,Paul Soarez,Dunkin',,,,,,False,1.0,Retweet about Chiefs and Brady at Super Bowl; no mention of Dunkin'.
2025-02-10T03:06:50.000Z,Don’t worry @TomBrady you legacy safe,1888786678011080946,everyone,['1888786678011080946'],en,,FALSE,1888786678011080946,1168174422865395714,,"[{'start': 12, 'end': 21, 'username': 'TomBrady', 'id': '1108050829393707008'}]",0,0,0,0,0,5,5,TRUE,2025-02-10T04:06:50.000Z,,,,,,,"Philadelphia, PA",SkinnyPatt,215Toxic,Dunkin',,,,,,False,1.0,Tweet text addresses Tom Brady about legacy; no mention of Dunkin'.
2025-02-10T03:06:46.000Z,"RT @patriotslatam: Sólo hay uno como ÉL.

Abrazo. 

@TomBrady https://t.co/hWzRMie4I1",1888786662437663048,everyone,['1888786662437663048'],es,"[{'type': 'retweeted', 'id': '1888782268186890296'}]",FALSE,1888786662437663048,302083292,"[{'start': 37, 'end': 38, 'probability': 0.572, 'type': 'Person', 'normalized_text': 'ÉL'}]","[{'start': 3, 'end': 17, 'username': 'patriotslatam', 'id': '1376346231790833671'}, {'start': 52, 'end': 61, 'username': 'TomBrady', 'id': '1108050829393707008'}]",394,0,0,0,0,0,5,FALSE,2025-02-10T04:06:46.000Z,"[{'start': 62, 'end': 85, 'url': 'https://t.co/hWzRMie4I1', 'expanded_url': 'https://x.com/patriotslatam/status/1888782268186890296/photo/1', 'display_url': 'pic.x.com/hWzRMie4I1', 'media_key': '3_1888782262306516992'}]",['3_1888782262306516992'],,,['1888782268186890296'],,"México, DF",Enanin_V,E.V.R 🇲🇽,Dunkin',,,,,,False,1.0,Retweet praising Tom Brady; no mention of Dunkin'.
2025-02-10T03:06:45.000Z,#SuperBowlLIX #fun #TomBrady He did a Fantastic job announcing for the Super Bowl. I hope he does more. https://t.co/uIeIdnSWHR,1888786655538246087,everyone,['1888786655538246087'],en,,FALSE,1888786655538246087,2733806454,,,0,1,5,0,0,167,5,TRUE,2025-02-10T04:06:45.000Z,"[{'start': 104, 'end': 127, 'url': 'https://t.co/uIeIdnSWHR', 'expanded_url': 'https://x.com/1977Daisies/status/1888786655538246087/photo/1', 'display_url': 'pic.x.com/uIeIdnSWHR', 'media_key': '3_1888786654032437248'}]",['3_1888786654032437248'],"[{'start': 0, 'end': 13, 'tag': 'SuperBowlLIX'}, {'start': 14, 'end': 18, 'tag': 'fun'}, {'start': 19, 'end': 28, 'tag': 'TomBrady'}]",,,,United States,1977Daisies,Corina🖤🖤🖤,Dunkin',,,,,,False,1.0,Tweet praises Tom Brady's announcing; no mention of Dunkin'.
2025-02-10T03:06:43.000Z,Tom Brady should talk less about himself and focus more on the game. #SuperBowlLIX #TomBrady,1888786648906825997,everyone,['1888786648906825997'],en,,FALSE,1888786648906825997,32269905,"[{'start': 0, 'end': 8, 'probability': 0.9737, 'type': 'Person', 'normalized_text': 'Tom Brady'}, {'start': 70, 'end': 81, 'probability': 0.8314, 'type': 'Other', 'normalized_text': 'SuperBowlLIX'}, {'start': 84, 'end': 91, 'probability': 0.9451, 'type': 'Person', 'normalized_text': 'TomBrady'}]",,0,0,0,0,0,98,5,TRUE,2025-02-10T04:06:43.000Z,,,"[{'start': 69, 'end': 82, 'tag': 'SuperBowlLIX'}, {'start': 83, 'end': 92, 'tag': 'TomBrady'}]",,,,"East Coast, USA",AustenWoolfe,snowcat,Dunkin',,,,,,False,1.0,Criticizes Tom Brady for self-focus; no mention of Dunkin'.
