event_name,year,brand_ad_name,emotion,lexicon_count,lexicon_share_within_ad,ml_count,ml_share_within_ad,roi,ad_spend,notes
super-bowl,2023,Skechers: All Walks of Life,Anger,58,0.07934336525307797,58,0.07934336525307797,,,
super-bowl,2023,Skechers: All Walks of Life,Disappointment,168,0.22982216142270862,168,0.22982216142270862,,,
super-bowl,2023,Skechers: All Walks of Life,Disgust,31,0.04240766073871409,31,0.04240766073871409,,,
super-bowl,2023,Skechers: All Walks of Life,Excitement,56,0.07660738714090287,56,0.07660738714090287,,,
super-bowl,2023,Skechers: All Walks of Life,Joy,349,0.4774281805745554,349,0.4774281805745554,,,
super-bowl,2023,Skechers: All Walks of Life,Pride,28,0.038303693570451436,28,0.038303693570451436,,,
super-bowl,2023,Skechers: All Walks of Life,Surprise,41,0.0560875512995896,41,0.0560875512995896,,,
super-bowl,2023,Soliloquy | Old Spice Swagger Antiperspirant Invisible Dry Spray and Deodorant,Joy,2,1.0,2,1.0,,,
super-bowl,2023,Squarespace:The Singularity,Anger,90,0.039473684210526314,90,0.039473684210526314,,,
super-bowl,2023,Squarespace:The Singularity,Disappointment,204,0.08947368421052632,204,0.08947368421052632,,,
super-bowl,2023,Squarespace:The Singularity,Disgust,47,0.0206140350877193,47,0.0206140350877193,,,
super-bowl,2023,Squarespace:The Singularity,Excitement,243,0.10657894736842105,243,0.10657894736842105,,,
super-bowl,2023,Squarespace:The Singularity,Joy,1425,0.625,1425,0.625,,,
super-bowl,2023,Squarespace:The Singularity,Pride,178,0.0780701754385965,178,0.0780701754385965,,,
super-bowl,2023,Squarespace:The Singularity,Surprise,93,0.04078947368421053,93,0.04078947368421053,,,
super-bowl,2023,Strays,Disappointment,1,0.006493506493506494,1,0.006493506493506494,,,
super-bowl,2023,Strays,Joy,73,0.474025974025974,73,0.474025974025974,,,
super-bowl,2023,Strays,Pride,80,0.5194805194805194,80,0.5194805194805194,,,
super-bowl,2023,Subway: Behind the Greatest Menu of All Time,Anger,12,0.08333333333333333,12,0.08333333333333333,,,
super-bowl,2023,Subway: Behind the Greatest Menu of All Time,Disappointment,42,0.2916666666666667,42,0.2916666666666667,,,
super-bowl,2023,Subway: Behind the Greatest Menu of All Time,Disgust,4,0.027777777777777776,4,0.027777777777777776,,,
super-bowl,2023,Subway: Behind the Greatest Menu of All Time,Excitement,11,0.0763888888888889,11,0.0763888888888889,,,
super-bowl,2023,Subway: Behind the Greatest Menu of All Time,Joy,61,0.4236111111111111,61,0.4236111111111111,,,
super-bowl,2023,Subway: Behind the Greatest Menu of All Time,Pride,3,0.020833333333333332,3,0.020833333333333332,,,
super-bowl,2023,Subway: Behind the Greatest Menu of All Time,Surprise,11,0.0763888888888889,11,0.0763888888888889,,,
super-bowl,2023,T-Mobile,Anger,19,0.04935064935064935,19,0.04935064935064935,,,
super-bowl,2023,T-Mobile,Disappointment,45,0.11688311688311688,45,0.11688311688311688,,,
super-bowl,2023,T-Mobile,Disgust,57,0.14805194805194805,57,0.14805194805194805,,,
super-bowl,2023,T-Mobile,Excitement,16,0.04155844155844156,16,0.04155844155844156,,,
super-bowl,2023,T-Mobile,Joy,213,0.5532467532467532,213,0.5532467532467532,,,
super-bowl,2023,T-Mobile,Pride,4,0.01038961038961039,4,0.01038961038961039,,,
super-bowl,2023,T-Mobile,Surprise,31,0.08051948051948052,31,0.08051948051948052,,,
super-bowl,2023,T-Mobile The Re-write,Anger,330,0.08104125736738703,330,0.08104125736738703,,,
super-bowl,2023,T-Mobile The Re-write,Disappointment,902,0.22151277013752455,902,0.22151277013752455,,,
super-bowl,2023,T-Mobile The Re-write,Disgust,158,0.03880157170923379,158,0.03880157170923379,,,
super-bowl,2023,T-Mobile The Re-write,Excitement,174,0.04273084479371316,174,0.04273084479371316,,,
super-bowl,2023,T-Mobile The Re-write,Joy,1911,0.4693025540275049,1911,0.4693025540275049,,,
super-bowl,2023,T-Mobile The Re-write,Pride,362,0.08889980353634577,362,0.08889980353634577,,,
super-bowl,2023,T-Mobile The Re-write,Surprise,235,0.05771119842829077,235,0.05771119842829077,,,
super-bowl,2023,T-Mobile: Neighborly,Anger,16,0.035398230088495575,16,0.035398230088495575,,,
super-bowl,2023,T-Mobile: Neighborly,Disappointment,50,0.11061946902654868,50,0.11061946902654868,,,
super-bowl,2023,T-Mobile: Neighborly,Disgust,19,0.0420353982300885,19,0.0420353982300885,,,
super-bowl,2023,T-Mobile: Neighborly,Excitement,21,0.046460176991150445,21,0.046460176991150445,,,
super-bowl,2023,T-Mobile: Neighborly,Joy,305,0.6747787610619469,305,0.6747787610619469,,,
super-bowl,2023,T-Mobile: Neighborly,Pride,5,0.011061946902654867,5,0.011061946902654867,,,
super-bowl,2023,T-Mobile: Neighborly,Surprise,36,0.07964601769911504,36,0.07964601769911504,,,
super-bowl,2023,Temu,Anger,186,0.1569620253164557,186,0.1569620253164557,,,
super-bowl,2023,Temu,Disappointment,91,0.07679324894514768,91,0.07679324894514768,,,
super-bowl,2023,Temu,Disgust,20,0.016877637130801686,20,0.016877637130801686,,,
super-bowl,2023,Temu,Excitement,22,0.018565400843881856,22,0.018565400843881856,,,
super-bowl,2023,Temu,Joy,616,0.5198312236286919,616,0.5198312236286919,,,
super-bowl,2023,Temu,Pride,206,0.17383966244725738,206,0.17383966244725738,,,
super-bowl,2023,Temu,Surprise,44,0.03713080168776371,44,0.03713080168776371,,,
super-bowl,2023,Temu Shop like a Billionaire,Anger,1,0.024390243902439025,1,0.024390243902439025,,,
super-bowl,2023,Temu Shop like a Billionaire,Disappointment,3,0.07317073170731707,3,0.07317073170731707,,,
super-bowl,2023,Temu Shop like a Billionaire,Disgust,1,0.024390243902439025,1,0.024390243902439025,,,
super-bowl,2023,Temu Shop like a Billionaire,Excitement,1,0.024390243902439025,1,0.024390243902439025,,,
super-bowl,2023,Temu Shop like a Billionaire,Joy,31,0.7560975609756098,31,0.7560975609756098,,,
super-bowl,2023,Temu Shop like a Billionaire,Pride,3,0.07317073170731707,3,0.07317073170731707,,,
super-bowl,2023,Temu Shop like a Billionaire,Surprise,1,0.024390243902439025,1,0.024390243902439025,,,
super-bowl,2023,The Farmer's Dog Forever,Anger,20,0.036297640653357534,20,0.036297640653357534,,,
super-bowl,2023,The Farmer's Dog Forever,Disappointment,40,0.07259528130671507,40,0.07259528130671507,,,
super-bowl,2023,The Farmer's Dog Forever,Disgust,3,0.0054446460980036296,3,0.0054446460980036296,,,
super-bowl,2023,The Farmer's Dog Forever,Excitement,16,0.029038112522686024,16,0.029038112522686024,,,
super-bowl,2023,The Farmer's Dog Forever,Joy,343,0.6225045372050817,343,0.6225045372050817,,,
super-bowl,2023,The Farmer's Dog Forever,Pride,63,0.11433756805807622,63,0.11433756805807622,,,
super-bowl,2023,The Farmer's Dog Forever,Surprise,66,0.11978221415607986,66,0.11978221415607986,,,
super-bowl,2023,Tillamook Cheddar,Anger,1,0.16666666666666666,1,0.16666666666666666,,,
super-bowl,2023,Tillamook Cheddar,Joy,5,0.8333333333333334,5,0.8333333333333334,,,
super-bowl,2023,Toyota,Anger,6,0.05504587155963303,6,0.05504587155963303,,,
super-bowl,2023,Toyota,Disappointment,26,0.23853211009174313,26,0.23853211009174313,,,
super-bowl,2023,Toyota,Disgust,8,0.07339449541284404,8,0.07339449541284404,,,
super-bowl,2023,Toyota,Excitement,5,0.045871559633027525,5,0.045871559633027525,,,
super-bowl,2023,Toyota,Joy,47,0.43119266055045874,47,0.43119266055045874,,,
super-bowl,2023,Toyota,Pride,11,0.10091743119266056,11,0.10091743119266056,,,
super-bowl,2023,Toyota,Surprise,6,0.05504587155963303,6,0.05504587155963303,,,
super-bowl,2023,Transformers,Anger,31,0.007573906669924261,31,0.007573906669924261,,,
super-bowl,2023,Transformers,Disappointment,103,0.02516491570974835,103,0.02516491570974835,,,
super-bowl,2023,Transformers,Disgust,81,0.0197898851698021,81,0.0197898851698021,,,
super-bowl,2023,Transformers,Excitement,184,0.04495480087955045,184,0.04495480087955045,,,
super-bowl,2023,Transformers,Joy,443,0.10823356950891766,443,0.10823356950891766,,,
super-bowl,2023,Transformers,Pride,3132,0.7652088932323479,3132,0.7652088932323479,,,
super-bowl,2023,Transformers,Surprise,119,0.02907402882970926,119,0.02907402882970926,,,
super-bowl,2023,Tubi,Anger,1340,0.4719971821063755,1340,0.4719971821063755,,,
super-bowl,2023,Tubi,Disappointment,377,0.13279323705530116,377,0.13279323705530116,,,
super-bowl,2023,Tubi,Disgust,162,0.05706234589644241,162,0.05706234589644241,,,
super-bowl,2023,Tubi,Excitement,96,0.03381472349418809,96,0.03381472349418809,,,
super-bowl,2023,Tubi,Joy,460,0.1620288834096513,460,0.1620288834096513,,,
super-bowl,2023,Tubi,Pride,55,0.019373018668545263,55,0.019373018668545263,,,
super-bowl,2023,Tubi,Surprise,349,0.1229306093694963,349,0.1229306093694963,,,
super-bowl,2023,Turbo Tax live2023,Anger,260,0.048652694610778445,260,0.048652694610778445,,,
super-bowl,2023,Turbo Tax live2023,Disappointment,507,0.09487275449101797,507,0.09487275449101797,,,
super-bowl,2023,Turbo Tax live2023,Disgust,94,0.017589820359281437,94,0.017589820359281437,,,
super-bowl,2023,Turbo Tax live2023,Excitement,745,0.13940868263473055,745,0.13940868263473055,,,
super-bowl,2023,Turbo Tax live2023,Joy,2085,0.3901571856287425,2085,0.3901571856287425,,,
super-bowl,2023,Turbo Tax live2023,Pride,110,0.02058383233532934,110,0.02058383233532934,,,
super-bowl,2023,Turbo Tax live2023,Surprise,1543,0.28873502994011974,1543,0.28873502994011974,,,
super-bowl,2023,UFirst,Pride,1,1.0,1,1.0,,,
super-bowl,2023,UNKNOWN_AD,Anger,1,0.019230769230769232,1,0.019230769230769232,,,
super-bowl,2023,UNKNOWN_AD,Disappointment,3,0.057692307692307696,3,0.057692307692307696,,,
super-bowl,2023,UNKNOWN_AD,Excitement,6,0.11538461538461539,6,0.11538461538461539,,,
super-bowl,2023,UNKNOWN_AD,Joy,34,0.6538461538461539,34,0.6538461538461539,,,
super-bowl,2023,UNKNOWN_AD,Surprise,8,0.15384615384615385,8,0.15384615384615385,,,
super-bowl,2023,Uber One: One Hit for Uber One,Anger,105,0.06976744186046512,105,0.06976744186046512,,,
super-bowl,2023,Uber One: One Hit for Uber One,Disappointment,182,0.12093023255813953,182,0.12093023255813953,,,
super-bowl,2023,Uber One: One Hit for Uber One,Disgust,44,0.029235880398671095,44,0.029235880398671095,,,
super-bowl,2023,Uber One: One Hit for Uber One,Excitement,105,0.06976744186046512,105,0.06976744186046512,,,
super-bowl,2023,Uber One: One Hit for Uber One,Joy,914,0.6073089700996678,914,0.6073089700996678,,,
super-bowl,2023,Uber One: One Hit for Uber One,Pride,45,0.029900332225913623,45,0.029900332225913623,,,
super-bowl,2023,Uber One: One Hit for Uber One,Surprise,110,0.07308970099667775,110,0.07308970099667775,,,
super-bowl,2023,Universal Trailer: Fast X,Anger,20,0.06944444444444445,20,0.06944444444444445,,,
super-bowl,2023,Universal Trailer: Fast X,Disappointment,33,0.11458333333333333,33,0.11458333333333333,,,
super-bowl,2023,Universal Trailer: Fast X,Disgust,4,0.013888888888888888,4,0.013888888888888888,,,
super-bowl,2023,Universal Trailer: Fast X,Excitement,58,0.2013888888888889,58,0.2013888888888889,,,
super-bowl,2023,Universal Trailer: Fast X,Joy,110,0.3819444444444444,110,0.3819444444444444,,,
super-bowl,2023,Universal Trailer: Fast X,Pride,15,0.052083333333333336,15,0.052083333333333336,,,
super-bowl,2023,Universal Trailer: Fast X,Surprise,48,0.16666666666666666,48,0.16666666666666666,,,
super-bowl,2023,VMS,Anger,12,0.03986710963455149,12,0.03986710963455149,,,
super-bowl,2023,VMS,Disappointment,27,0.08970099667774087,27,0.08970099667774087,,,
super-bowl,2023,VMS,Disgust,8,0.026578073089700997,8,0.026578073089700997,,,
super-bowl,2023,VMS,Excitement,32,0.10631229235880399,32,0.10631229235880399,,,
super-bowl,2023,VMS,Joy,197,0.654485049833887,197,0.654485049833887,,,
super-bowl,2023,VMS,Pride,2,0.006644518272425249,2,0.006644518272425249,,,
super-bowl,2023,VMS,Surprise,23,0.07641196013289037,23,0.07641196013289037,,,
super-bowl,2023,Verizon,Anger,4,0.06153846153846154,4,0.06153846153846154,,,
super-bowl,2023,Verizon,Disappointment,13,0.2,13,0.2,,,
super-bowl,2023,Verizon,Disgust,6,0.09230769230769231,6,0.09230769230769231,,,
super-bowl,2023,Verizon,Excitement,1,0.015384615384615385,1,0.015384615384615385,,,
super-bowl,2023,Verizon,Joy,39,0.6,39,0.6,,,
super-bowl,2023,Verizon,Surprise,2,0.03076923076923077,2,0.03076923076923077,,,
super-bowl,2023,WWE,Anger,99,0.1321762349799733,99,0.1321762349799733,,,
super-bowl,2023,WWE,Disappointment,106,0.14152202937249667,106,0.14152202937249667,,,
super-bowl,2023,WWE,Disgust,38,0.050734312416555405,38,0.050734312416555405,,,
super-bowl,2023,WWE,Excitement,28,0.037383177570093455,28,0.037383177570093455,,,
super-bowl,2023,WWE,Joy,354,0.472630173564753,354,0.472630173564753,,,
super-bowl,2023,WWE,Pride,89,0.11882510013351134,89,0.11882510013351134,,,
super-bowl,2023,WWE,Surprise,35,0.04672897196261682,35,0.04672897196261682,,,
super-bowl,2023,Warner Bros. Trailer: The Flash,Anger,552,0.024595642293810987,552,0.024595642293810987,,,
super-bowl,2023,Warner Bros. Trailer: The Flash,Disappointment,743,0.033106090986053556,743,0.033106090986053556,,,
super-bowl,2023,Warner Bros. Trailer: The Flash,Disgust,474,0.021120171100120304,474,0.021120171100120304,,,
super-bowl,2023,Warner Bros. Trailer: The Flash,Excitement,2829,0.1260526667557813,2829,0.1260526667557813,,,
super-bowl,2023,Warner Bros. Trailer: The Flash,Joy,16877,0.7519939402040725,16877,0.7519939402040725,,,
super-bowl,2023,Warner Bros. Trailer: The Flash,Pride,147,0.006549926480417056,147,0.006549926480417056,,,
super-bowl,2023,Warner Bros. Trailer: The Flash,Surprise,821,0.03658156217974424,821,0.03658156217974424,,,
super-bowl,2023,WeatherTech,Joy,4,1.0,4,1.0,,,
super-bowl,2023,WeatherTech :We All Win,Anger,40,0.07142857142857142,40,0.07142857142857142,,,
super-bowl,2023,WeatherTech :We All Win,Disappointment,48,0.08571428571428572,48,0.08571428571428572,,,
super-bowl,2023,WeatherTech :We All Win,Disgust,12,0.02142857142857143,12,0.02142857142857143,,,
super-bowl,2023,WeatherTech :We All Win,Excitement,129,0.23035714285714284,129,0.23035714285714284,,,
super-bowl,2023,WeatherTech :We All Win,Joy,307,0.5482142857142858,307,0.5482142857142858,,,
super-bowl,2023,WeatherTech :We All Win,Pride,7,0.0125,7,0.0125,,,
super-bowl,2023,WeatherTech :We All Win,Surprise,17,0.030357142857142857,17,0.030357142857142857,,,
super-bowl,2023,Workday: Rock star,Anger,31,0.036214953271028034,31,0.036214953271028034,,,
super-bowl,2023,Workday: Rock star,Disappointment,111,0.12967289719626168,111,0.12967289719626168,,,
super-bowl,2023,Workday: Rock star,Disgust,20,0.02336448598130841,20,0.02336448598130841,,,
super-bowl,2023,Workday: Rock star,Excitement,33,0.038551401869158876,33,0.038551401869158876,,,
super-bowl,2023,Workday: Rock star,Joy,545,0.6366822429906542,545,0.6366822429906542,,,
super-bowl,2023,Workday: Rock star,Pride,78,0.0911214953271028,78,0.0911214953271028,,,
super-bowl,2023,Workday: Rock star,Surprise,38,0.04439252336448598,38,0.04439252336448598,,,
super-bowl,2023,capital one,Disappointment,2,0.08333333333333333,2,0.08333333333333333,,,
super-bowl,2023,capital one,Excitement,2,0.08333333333333333,2,0.08333333333333333,,,
super-bowl,2023,capital one,Joy,19,0.7916666666666666,19,0.7916666666666666,,,
super-bowl,2023,capital one,Surprise,1,0.041666666666666664,1,0.041666666666666664,,,
super-bowl,2023,cocaine bear,Anger,7,0.1076923076923077,7,0.1076923076923077,,,
super-bowl,2023,cocaine bear,Disappointment,12,0.18461538461538463,12,0.18461538461538463,,,
super-bowl,2023,cocaine bear,Disgust,2,0.03076923076923077,2,0.03076923076923077,,,
super-bowl,2023,cocaine bear,Excitement,8,0.12307692307692308,8,0.12307692307692308,,,
super-bowl,2023,cocaine bear,Joy,31,0.47692307692307695,31,0.47692307692307695,,,
super-bowl,2023,cocaine bear,Pride,3,0.046153846153846156,3,0.046153846153846156,,,
super-bowl,2023,cocaine bear,Surprise,2,0.03076923076923077,2,0.03076923076923077,,,
super-bowl,2023,next level chef,Anger,7,0.046052631578947366,7,0.046052631578947366,,,
super-bowl,2023,next level chef,Disappointment,3,0.019736842105263157,3,0.019736842105263157,,,
super-bowl,2023,next level chef,Disgust,4,0.02631578947368421,4,0.02631578947368421,,,
super-bowl,2023,next level chef,Excitement,39,0.2565789473684211,39,0.2565789473684211,,,
super-bowl,2023,next level chef,Joy,82,0.5394736842105263,82,0.5394736842105263,,,
super-bowl,2023,next level chef,Pride,4,0.02631578947368421,4,0.02631578947368421,,,
super-bowl,2023,next level chef,Surprise,13,0.08552631578947369,13,0.08552631578947369,,,
super-bowl,2023,petsmart,Disappointment,1,0.14285714285714285,1,0.14285714285714285,,,
super-bowl,2023,petsmart,Excitement,3,0.42857142857142855,3,0.42857142857142855,,,
super-bowl,2023,petsmart,Joy,2,0.2857142857142857,2,0.2857142857142857,,,
super-bowl,2023,petsmart,Surprise,1,0.14285714285714285,1,0.14285714285714285,,,
super-bowl,2023,pizza hut,Disappointment,17,0.11643835616438356,17,0.11643835616438356,,,
super-bowl,2023,pizza hut,Disgust,4,0.0273972602739726,4,0.0273972602739726,,,
super-bowl,2023,pizza hut,Excitement,6,0.0410958904109589,6,0.0410958904109589,,,
super-bowl,2023,pizza hut,Joy,111,0.7602739726027398,111,0.7602739726027398,,,
super-bowl,2023,pizza hut,Pride,2,0.0136986301369863,2,0.0136986301369863,,,
super-bowl,2023,pizza hut,Surprise,6,0.0410958904109589,6,0.0410958904109589,,,
super-bowl,2023,ring.com,Anger,201,0.06655629139072848,201,0.06655629139072848,,,
super-bowl,2023,ring.com,Disappointment,754,0.24966887417218542,754,0.24966887417218542,,,
super-bowl,2023,ring.com,Disgust,89,0.02947019867549669,89,0.02947019867549669,,,
super-bowl,2023,ring.com,Excitement,161,0.053311258278145694,161,0.053311258278145694,,,
super-bowl,2023,ring.com,Joy,1397,0.46258278145695364,1397,0.46258278145695364,,,
super-bowl,2023,ring.com,Pride,142,0.04701986754966887,142,0.04701986754966887,,,
super-bowl,2023,ring.com,Surprise,276,0.0913907284768212,276,0.0913907284768212,,,
super-bowl,2023,sleep number,Disgust,6,0.6,6,0.6,,,
super-bowl,2023,sleep number,Joy,2,0.2,2,0.2,,,
super-bowl,2023,sleep number,Pride,2,0.2,2,0.2,,,
super-bowl,2023,the masked singer,Anger,5,0.053763440860215055,5,0.053763440860215055,,,
super-bowl,2023,the masked singer,Disappointment,2,0.021505376344086023,2,0.021505376344086023,,,
super-bowl,2023,the masked singer,Disgust,2,0.021505376344086023,2,0.021505376344086023,,,
super-bowl,2023,the masked singer,Excitement,8,0.08602150537634409,8,0.08602150537634409,,,
super-bowl,2023,the masked singer,Joy,70,0.7526881720430108,70,0.7526881720430108,,,
super-bowl,2023,the masked singer,Pride,2,0.021505376344086023,2,0.021505376344086023,,,
super-bowl,2023,the masked singer,Surprise,4,0.043010752688172046,4,0.043010752688172046,,,
super-bowl,2023,xfinity,Anger,10,0.09174311926605505,10,0.09174311926605505,,,
super-bowl,2023,xfinity,Disappointment,32,0.29357798165137616,32,0.29357798165137616,,,
super-bowl,2023,xfinity,Disgust,12,0.11009174311926606,12,0.11009174311926606,,,
super-bowl,2023,xfinity,Excitement,12,0.11009174311926606,12,0.11009174311926606,,,
super-bowl,2023,xfinity,Joy,33,0.30275229357798167,33,0.30275229357798167,,,
super-bowl,2023,xfinity,Pride,1,0.009174311926605505,1,0.009174311926605505,,,
super-bowl,2023,xfinity,Surprise,9,0.08256880733944955,9,0.08256880733944955,,,
